pair,target
1_____B_4_2_303_314_316_12330_0001.tif,1
1_____B_4_2_303_314_316_12378_0001.tif,1
1_____B_4_2_303_314_316_12216_0001.tif,1
5_____B_4_2_303_314_316_10982_0001.tif,0
1_____B_4_2_303_314_316_13275_0001.tif,1
4_____B_4_2_303_314_316_5734_0001.tif,0
1_____B_4_2_303_314_316_12020_0001.tif,1
4_____B_4_2_303_314_316_5677_0001.tif,0
1_____B_4_2_303_314_316_13397_0001.tif,1
4_____B_4_2_303_314_316_7899_0001.tif,0
3_____B_4_2_303_314_316_496_0001.tif,0
1_____B_4_2_303_314_316_1214_0001.tif,1
7_____B_4_2_303_314_316_7947_0001.tif,0
1_____B_4_2_303_314_316_14710_0001.tif,1
6_____B_4_2_303_314_316_6606_0001.tif,0
1_____B_4_2_303_314_316_13377_0001.tif,1
5_____B_4_2_303_314_316_6619_0001.tif,0
4_____B_4_2_303_314_316_11122_0001.tif,0
2_____B_4_2_303_314_316_6269_0001.tif,0
1_____B_4_2_303_314_316_14399_0001.tif,1
1_____B_4_2_303_314_316_12006_0001.tif,1
2_____B_4_2_303_314_316_16066_0001.tif,0
1_____B_4_2_303_314_316_12299_0001.tif,1
1_____B_4_2_303_314_316_14608_0001.tif,1
1_____B_4_2_303_314_316_233_0001.tif,1
5_____B_4_2_303_314_316_8185_0001.tif,0
1_____B_4_2_303_314_316_2768_0001.tif,1
4_____B_4_2_303_314_316_11440_0001.tif,0
1_____B_4_2_303_314_316_12837_0001.tif,1
2_____B_4_2_303_314_316_11436_0001.tif,0
4_____B_4_2_303_314_316_10585_0001.tif,0
5_____B_4_2_303_314_316_11758_0001.tif,0
1_____B_4_2_303_314_316_13848_0001.tif,1
5_____B_4_2_303_314_316_7860_0001.tif,0
1_____B_4_2_303_314_316_14754_0001.tif,1
4_____B_4_2_303_314_316_8360_0001.tif,0
1_____B_4_2_303_314_316_13782_0001.tif,1
2_____B_4_2_303_314_316_14074_0001.tif,0
5_____B_4_2_303_314_316_11782_0001.tif,0
4_____B_4_2_303_314_316_10380_0001.tif,0
1_____B_4_2_303_314_316_3828_0001.tif,1
1_____B_4_2_303_314_316_15163_0001.tif,1
5_____B_4_2_303_314_316_13850_0001.tif,0
5_____B_4_2_303_314_316_6519_0001.tif,0
1_____B_4_2_303_314_316_15634_0001.tif,1
1_____B_4_2_303_314_316_4189_0001.tif,1
2_____B_4_2_303_314_316_15443_0001.tif,0
4_____B_4_2_303_314_316_5509_0001.tif,0
1_____B_4_2_303_314_316_14394_0001.tif,1
1_____B_4_2_303_314_316_15464_0001.tif,1
5_____B_4_2_303_314_316_6459_0001.tif,0
1_____B_4_2_303_314_316_2232_0001.tif,1
1_____B_4_2_303_314_316_2163_0001.tif,1
1_____B_4_2_303_314_316_16351_0001.tif,1
5_____B_4_2_303_314_316_8123_0001.tif,0
1_____B_4_2_303_314_316_1147_0001.tif,1
3_____B_4_2_303_314_316_308_0001.tif,0
1_____B_4_2_303_314_316_388_0001.tif,1
1_____B_4_2_303_314_316_4729_0001.tif,1
1_____B_4_2_303_314_316_4728_0001.tif,1
1_____B_4_2_303_314_316_525_0001.tif,1
5_____B_4_2_303_314_316_7978_0001.tif,0
1_____B_4_2_303_314_316_2712_0001.tif,1
2_____B_4_2_303_314_316_14811_0001.tif,0
1_____B_4_2_303_314_316_397_0001.tif,1
4_____B_4_2_303_314_316_5431_0001.tif,0
1_____B_4_2_303_314_316_4390_0001.tif,1
2_____B_4_2_303_314_316_15670_0001.tif,0
1_____B_4_2_303_314_316_15635_0001.tif,1
2_____B_4_2_303_314_316_1951_0001.tif,0
1_____B_4_2_303_314_316_2325_0001.tif,1
1_____B_4_2_303_314_316_1067_0001.tif,1
4_____B_4_2_303_314_316_11119_0001.tif,0
1_____B_4_2_303_314_316_861_0001.tif,1
4_____B_4_2_303_314_316_15741_0001.tif,0
1_____B_4_2_303_314_316_15570_0001.tif,1
1_____B_4_2_303_314_316_13678_0001.tif,1
1_____B_4_2_303_314_316_13369_0001.tif,1
2_____B_4_2_303_314_316_34_0001.tif,0
4_____B_4_2_303_314_316_7826_0001.tif,0
1_____B_4_2_303_314_316_12002_0001.tif,1
1_____B_4_2_303_314_316_12939_0001.tif,1
4_____B_4_2_303_314_316_10390_0001.tif,0
1_____B_4_2_303_314_316_13390_0001.tif,1
2_____B_4_2_303_314_316_16130_0001.tif,0
2_____B_4_2_303_314_316_15802_0001.tif,0
1_____B_4_2_303_314_316_12408_0001.tif,1
1_____B_4_2_303_314_316_2965_0001.tif,1
2_____B_4_2_303_314_316_15140_0001.tif,0
1_____B_4_2_303_314_316_3344_0001.tif,1
1_____B_4_2_303_314_316_2653_0001.tif,1
1_____B_4_2_303_314_316_15477_0001.tif,1
4_____B_4_2_303_314_316_1922_0001.tif,0
3_____B_4_2_303_314_316_13792_0001.tif,0
4_____B_4_2_303_314_316_444_0001.tif,0
1_____B_4_2_303_314_316_14275_0001.tif,1
1_____B_4_2_303_314_316_12824_0001.tif,1
2_____B_4_2_303_314_316_16155_0001.tif,0
3_____B_4_2_303_314_316_364_0001.tif,0
1_____B_4_2_303_314_316_4765_0001.tif,1
5_____B_4_2_303_314_316_8247_0001.tif,0
2_____B_4_2_303_314_316_15406_0001.tif,0
1_____B_4_2_303_314_316_4579_0001.tif,1
3_____B_4_2_303_314_316_14069_0001.tif,0
3_____B_4_2_303_314_316_14083_0001.tif,0
4_____B_4_2_303_314_316_9323_0001.tif,0
1_____B_4_2_303_314_316_4435_0001.tif,1
3_____B_4_2_303_314_316_731_0001.tif,0
1_____B_4_2_303_314_316_2664_0001.tif,1
6_____B_4_2_303_314_316_8696_0001.tif,0
2_____B_4_2_303_314_316_16069_0001.tif,0
1_____B_4_2_303_314_316_2627_0001.tif,1
1_____B_4_2_303_314_316_15022_0001.tif,1
1_____B_4_2_303_314_316_12819_0001.tif,1
1_____B_4_2_303_314_316_1938_0001.tif,1
1_____B_4_2_303_314_316_491_0001.tif,1
1_____B_4_2_303_314_316_12061_0001.tif,1
1_____B_4_2_303_314_316_12345_0001.tif,1
1_____B_4_2_303_314_316_12983_0001.tif,1
1_____B_4_2_303_314_316_13103_0001.tif,1
1_____B_4_2_303_314_316_15505_0001.tif,1
4_____B_4_2_303_314_316_11156_0001.tif,0
1_____B_4_2_303_314_316_2159_0001.tif,1
4_____B_4_2_303_314_316_5436_0001.tif,0
1_____B_4_2_303_314_316_12265_0001.tif,1
1_____B_4_2_303_314_316_13723_0001.tif,1
4_____B_4_2_303_314_316_8231_0001.tif,0
4_____B_4_2_303_314_316_5462_0001.tif,0
4_____B_4_2_303_314_316_5725_0001.tif,0
1_____B_4_2_303_314_316_14623_0001.tif,1
5_____B_4_2_303_314_316_10480_0001.tif,0
1_____B_4_2_303_314_316_1281_0001.tif,1
5_____B_4_2_303_314_316_5344_0001.tif,0
5_____B_4_2_303_314_316_8007_0001.tif,0
1_____B_4_2_303_314_316_1726_0001.tif,1
5_____B_4_2_303_314_316_6021_0001.tif,0
5_____B_4_2_303_314_316_6039_0001.tif,0
4_____B_4_2_303_314_316_13802_0001.tif,0
1_____B_4_2_303_314_316_4794_0001.tif,1
1_____B_4_2_303_314_316_1359_0001.tif,1
4_____B_4_2_303_314_316_9120_0001.tif,0
1_____B_4_2_303_314_316_150_0001.tif,1
2_____B_4_2_303_314_316_2559_0001.tif,0
1_____B_4_2_303_314_316_2239_0001.tif,1
2_____B_4_2_303_314_316_14942_0001.tif,0
1_____B_4_2_303_314_316_12381_0001.tif,1
1_____B_4_2_303_314_316_4442_0001.tif,1
4_____B_4_2_303_314_316_8297_0001.tif,0
4_____B_4_2_303_314_316_9192_0001.tif,0
1_____B_4_2_303_314_316_13533_0001.tif,1
1_____B_4_2_303_314_316_14347_0001.tif,1
1_____B_4_2_303_314_316_15030_0001.tif,1
1_____B_4_2_303_314_316_13039_0001.tif,1
2_____B_4_2_303_314_316_14650_0001.tif,0
1_____B_4_2_303_314_316_15345_0001.tif,1
6_____B_4_2_303_314_316_10509_0001.tif,0
1_____B_4_2_303_314_316_13382_0001.tif,1
5_____B_4_2_303_314_316_6278_0001.tif,0
5_____B_4_2_303_314_316_8090_0001.tif,0
1_____B_4_2_303_314_316_236_0001.tif,1
1_____B_4_2_303_314_316_14162_0001.tif,1
4_____B_4_2_303_314_316_8522_0001.tif,0
2_____B_4_2_303_314_316_2796_0001.tif,0
1_____B_4_2_303_314_316_12301_0001.tif,1
1_____B_4_2_303_314_316_16195_0001.tif,1
5_____B_4_2_303_314_316_8988_0001.tif,0
1_____B_4_2_303_314_316_13649_0001.tif,1
2_____B_4_2_303_314_316_842_0001.tif,0
6_____B_4_2_303_314_316_9505_0001.tif,0
5_____B_4_2_303_314_316_13860_0001.tif,0
1_____B_4_2_303_314_316_2007_0001.tif,1
4_____B_4_2_303_314_316_14023_0001.tif,0
1_____B_4_2_303_314_316_4712_0001.tif,1
4_____B_4_2_303_314_316_8375_0001.tif,0
1_____B_4_2_303_314_316_13493_0001.tif,1
6_____B_4_2_303_314_316_11642_0001.tif,0
4_____B_4_2_303_314_316_543_0001.tif,0
1_____B_4_2_303_314_316_12297_0001.tif,1
4_____B_4_2_303_314_316_9163_0001.tif,0
2_____B_4_2_303_314_316_11546_0001.tif,0
1_____B_4_2_303_314_316_1851_0001.tif,1
4_____B_4_2_303_314_316_6277_0001.tif,0
2_____B_4_2_303_314_316_15413_0001.tif,0
2_____B_4_2_303_314_316_15976_0001.tif,0
2_____B_4_2_303_314_316_16046_0001.tif,0
6_____B_4_2_303_314_316_9032_0001.tif,0
1_____B_4_2_303_314_316_13436_0001.tif,1
1_____B_4_2_303_314_316_14768_0001.tif,1
4_____B_4_2_303_314_316_5493_0001.tif,0
1_____B_4_2_303_314_316_914_0001.tif,1
4_____B_4_2_303_314_316_5836_0001.tif,0
1_____B_4_2_303_314_316_4716_0001.tif,1
2_____B_4_2_303_314_316_15388_0001.tif,0
1_____B_4_2_303_314_316_13104_0001.tif,1
4_____B_4_2_303_314_316_7840_0001.tif,0
2_____B_4_2_303_314_316_13651_0001.tif,0
2_____B_4_2_303_314_316_2199_0001.tif,0
4_____B_4_2_303_314_316_6179_0001.tif,0
5_____B_4_2_303_314_316_10609_0001.tif,0
5_____B_4_2_303_314_316_5330_0001.tif,0
1_____B_4_2_303_314_316_672_0001.tif,1
1_____B_4_2_303_314_316_1182_0001.tif,1
5_____B_4_2_303_314_316_8035_0001.tif,0
1_____B_4_2_303_314_316_12256_0001.tif,1
1_____B_4_2_303_314_316_4244_0001.tif,1
5_____B_4_2_303_314_316_2876_0001.tif,0
1_____B_4_2_303_314_316_1986_0001.tif,1
1_____B_4_2_303_314_316_1059_0001.tif,1
1_____B_4_2_303_314_316_1745_0001.tif,1
1_____B_4_2_303_314_316_97_0001.tif,1
4_____B_4_2_303_314_316_8867_0001.tif,0
2_____B_4_2_303_314_316_15761_0001.tif,0
4_____B_4_2_303_314_316_5306_0001.tif,0
4_____B_4_2_303_314_316_6573_0001.tif,0
1_____B_4_2_303_314_316_4153_0001.tif,1
1_____B_4_2_303_314_316_1618_0001.tif,1
4_____B_4_2_303_314_316_8147_0001.tif,0
1_____B_4_2_303_314_316_12184_0001.tif,1
1_____B_4_2_303_314_316_16242_0001.tif,1
4_____B_4_2_303_314_316_2192_0001.tif,0
4_____B_4_2_303_314_316_11149_0001.tif,0
4_____B_4_2_303_314_316_8414_0001.tif,0
1_____B_4_2_303_314_316_384_0001.tif,1
4_____B_4_2_303_314_316_8300_0001.tif,0
1_____B_4_2_303_314_316_13861_0001.tif,1
1_____B_4_2_303_314_316_3744_0001.tif,1
1_____B_4_2_303_314_316_13156_0001.tif,1
1_____B_4_2_303_314_316_12342_0001.tif,1
4_____B_4_2_303_314_316_5328_0001.tif,0
4_____B_4_2_303_314_316_6344_0001.tif,0
4_____B_4_2_303_314_316_5922_0001.tif,0
1_____B_4_2_303_314_316_14273_0001.tif,1
5_____B_4_2_303_314_316_11016_0001.tif,0
1_____B_4_2_303_314_316_134_0001.tif,1
1_____B_4_2_303_314_316_12009_0001.tif,1
1_____B_4_2_303_314_316_13037_0001.tif,1
1_____B_4_2_303_314_316_12324_0001.tif,1
1_____B_4_2_303_314_316_4201_0001.tif,1
5_____B_4_2_303_314_316_7975_0001.tif,0
4_____B_4_2_303_314_316_8796_0001.tif,0
4_____B_4_2_303_314_316_10995_0001.tif,0
1_____B_4_2_303_314_316_12050_0001.tif,1
5_____B_4_2_303_314_316_6029_0001.tif,0
1_____B_4_2_303_314_316_12207_0001.tif,1
1_____B_4_2_303_314_316_14869_0001.tif,1
1_____B_4_2_303_314_316_4646_0001.tif,1
5_____B_4_2_303_314_316_15751_0001.tif,0
1_____B_4_2_303_314_316_4332_0001.tif,1
4_____B_4_2_303_314_316_8199_0001.tif,0
1_____B_4_2_303_314_316_4449_0001.tif,1
1_____B_4_2_303_314_316_4377_0001.tif,1
4_____B_4_2_303_314_316_1419_0001.tif,0
1_____B_4_2_303_314_316_14879_0001.tif,1
3_____B_4_2_303_314_316_13245_0001.tif,0
1_____B_4_2_303_314_316_4702_0001.tif,1
1_____B_4_2_303_314_316_13138_0001.tif,1
5_____B_4_2_303_314_316_11719_0001.tif,0
1_____B_4_2_303_314_316_14244_0001.tif,1
1_____B_4_2_303_314_316_4582_0001.tif,1
2_____B_4_2_303_314_316_6381_0001.tif,0
4_____B_4_2_303_314_316_5618_0001.tif,0
5_____B_4_2_303_314_316_8644_0001.tif,0
2_____B_4_2_303_314_316_2331_0001.tif,0
1_____B_4_2_303_314_316_4632_0001.tif,1
1_____B_4_2_303_314_316_13302_0001.tif,1
5_____B_4_2_303_314_316_6223_0001.tif,0
1_____B_4_2_303_314_316_1877_0001.tif,1
6_____B_4_2_303_314_316_8626_0001.tif,0
4_____B_4_2_303_314_316_10702_0001.tif,0
1_____B_4_2_303_314_316_13361_0001.tif,1
1_____B_4_2_303_314_316_12990_0001.tif,1
4_____B_4_2_303_314_316_11524_0001.tif,0
1_____B_4_2_303_314_316_15549_0001.tif,1
4_____B_4_2_303_314_316_8284_0001.tif,0
5_____B_4_2_303_314_316_6133_0001.tif,0
1_____B_4_2_303_314_316_151_0001.tif,1
5_____B_4_2_303_314_316_5444_0001.tif,0
1_____B_4_2_303_314_316_16373_0001.tif,1
1_____B_4_2_303_314_316_13168_0001.tif,1
1_____B_4_2_303_314_316_539_0001.tif,1
5_____B_4_2_303_314_316_6138_0001.tif,0
1_____B_4_2_303_314_316_14831_0001.tif,1
5_____B_4_2_303_314_316_10620_0001.tif,0
4_____B_4_2_303_314_316_9281_0001.tif,0
1_____B_4_2_303_314_316_3843_0001.tif,1
1_____B_4_2_303_314_316_12321_0001.tif,1
4_____B_4_2_303_314_316_8452_0001.tif,0
6_____B_4_2_303_314_316_8698_0001.tif,0
1_____B_4_2_303_314_316_14044_0001.tif,1
1_____B_4_2_303_314_316_1638_0001.tif,1
5_____B_4_2_303_314_316_8647_0001.tif,0
1_____B_4_2_303_314_316_4404_0001.tif,1
1_____B_4_2_303_314_316_2384_0001.tif,1
1_____B_4_2_303_314_316_2265_0001.tif,1
1_____B_4_2_303_314_316_1757_0001.tif,1
1_____B_4_2_303_314_316_12976_0001.tif,1
4_____B_4_2_303_314_316_15711_0001.tif,0
2_____B_4_2_303_314_316_14973_0001.tif,0
5_____B_4_2_303_314_316_9034_0001.tif,0
5_____B_4_2_303_314_316_2879_0001.tif,0
1_____B_4_2_303_314_316_4253_0001.tif,1
1_____B_4_2_303_314_316_1298_0001.tif,1
1_____B_4_2_303_314_316_4297_0001.tif,1
1_____B_4_2_303_314_316_12032_0001.tif,1
2_____B_4_2_303_314_316_15902_0001.tif,0
1_____B_4_2_303_314_316_13003_0001.tif,1
4_____B_4_2_303_314_316_5683_0001.tif,0
1_____B_4_2_303_314_316_13087_0001.tif,1
1_____B_4_2_303_314_316_272_0001.tif,1
4_____B_4_2_303_314_316_962_0001.tif,0
1_____B_4_2_303_314_316_12355_0001.tif,1
4_____B_4_2_303_314_316_5726_0001.tif,0
1_____B_4_2_303_314_316_13008_0001.tif,1
4_____B_4_2_303_314_316_11263_0001.tif,0
1_____B_4_2_303_314_316_13022_0001.tif,1
1_____B_4_2_303_314_316_554_0001.tif,1
2_____B_4_2_303_314_316_14610_0001.tif,0
1_____B_4_2_303_314_316_1037_0001.tif,1
1_____B_4_2_303_314_316_2721_0001.tif,1
4_____B_4_2_303_314_316_6432_0001.tif,0
1_____B_4_2_303_314_316_4520_0001.tif,1
4_____B_4_2_303_314_316_930_0001.tif,0
1_____B_4_2_303_314_316_12101_0001.tif,1
4_____B_4_2_303_314_316_10587_0001.tif,0
1_____B_4_2_303_314_316_14956_0001.tif,1
1_____B_4_2_303_314_316_13747_0001.tif,1
5_____B_4_2_303_314_316_10690_0001.tif,0
1_____B_4_2_303_314_316_4113_0001.tif,1
2_____B_4_2_303_314_316_15846_0001.tif,0
1_____B_4_2_303_314_316_14547_0001.tif,1
2_____B_4_2_303_314_316_15677_0001.tif,0
4_____B_4_2_303_314_316_11088_0001.tif,0
5_____B_4_2_303_314_316_8993_0001.tif,0
1_____B_4_2_303_314_316_4428_0001.tif,1
4_____B_4_2_303_314_316_2729_0001.tif,0
1_____B_4_2_303_314_316_15166_0001.tif,1
1_____B_4_2_303_314_316_4159_0001.tif,1
1_____B_4_2_303_314_316_1159_0001.tif,1
4_____B_4_2_303_314_316_3889_0001.tif,0
5_____B_4_2_303_314_316_8135_0001.tif,0
1_____B_4_2_303_314_316_13737_0001.tif,1
1_____B_4_2_303_314_316_13230_0001.tif,1
1_____B_4_2_303_314_316_14321_0001.tif,1
1_____B_4_2_303_314_316_1896_0001.tif,1
1_____B_4_2_303_314_316_13250_0001.tif,1
4_____B_4_2_303_314_316_10558_0001.tif,0
1_____B_4_2_303_314_316_4475_0001.tif,1
1_____B_4_2_303_314_316_13595_0001.tif,1
1_____B_4_2_303_314_316_13066_0001.tif,1
4_____B_4_2_303_314_316_5897_0001.tif,0
1_____B_4_2_303_314_316_2034_0001.tif,1
1_____B_4_2_303_314_316_4581_0001.tif,1
1_____B_4_2_303_314_316_12826_0001.tif,1
4_____B_4_2_303_314_316_2715_0001.tif,0
1_____B_4_2_303_314_316_13704_0001.tif,1
4_____B_4_2_303_314_316_8566_0001.tif,0
1_____B_4_2_303_314_316_1441_0001.tif,1
4_____B_4_2_303_314_316_8415_0001.tif,0
1_____B_4_2_303_314_316_2121_0001.tif,1
2_____B_4_2_303_314_316_1012_0001.tif,0
5_____B_4_2_303_314_316_6170_0001.tif,0
4_____B_4_2_303_314_316_5264_0001.tif,0
1_____B_4_2_303_314_316_2731_0001.tif,1
3_____B_4_2_303_314_316_14384_0001.tif,0
5_____B_4_2_303_314_316_8171_0001.tif,0
1_____B_4_2_303_314_316_99_0001.tif,1
5_____B_4_2_303_314_316_11309_0001.tif,0
4_____B_4_2_303_314_316_9210_0001.tif,0
1_____B_4_2_303_314_316_14572_0001.tif,1
1_____B_4_2_303_314_316_13201_0001.tif,1
1_____B_4_2_303_314_316_1095_0001.tif,1
5_____B_4_2_303_314_316_10651_0001.tif,0
5_____B_4_2_303_314_316_8755_0001.tif,0
1_____B_4_2_303_314_316_604_0001.tif,1
6_____B_4_2_303_314_316_13791_0001.tif,0
1_____B_4_2_303_314_316_12298_0001.tif,1
1_____B_4_2_303_314_316_12202_0001.tif,1
1_____B_4_2_303_314_316_13619_0001.tif,1
4_____B_4_2_303_314_316_6174_0001.tif,0
2_____B_4_2_303_314_316_45_0001.tif,0
1_____B_4_2_303_314_316_1599_0001.tif,1
2_____B_4_2_303_314_316_15237_0001.tif,0
1_____B_4_2_303_314_316_14459_0001.tif,1
1_____B_4_2_303_314_316_2247_0001.tif,1
4_____B_4_2_303_314_316_1799_0001.tif,0
1_____B_4_2_303_314_316_4779_0001.tif,1
1_____B_4_2_303_314_316_4204_0001.tif,1
3_____B_4_2_303_314_316_2450_0001.tif,0
1_____B_4_2_303_314_316_1499_0001.tif,1
4_____B_4_2_303_314_316_8577_0001.tif,0
4_____B_4_2_303_314_316_7801_0001.tif,0
1_____B_4_2_303_314_316_14562_0001.tif,1
4_____B_4_2_303_314_316_9406_0001.tif,0
1_____B_4_2_303_314_316_4780_0001.tif,1
4_____B_4_2_303_314_316_1601_0001.tif,0
1_____B_4_2_303_314_316_477_0001.tif,1
4_____B_4_2_303_314_316_9586_0001.tif,0
5_____B_4_2_303_314_316_9549_0001.tif,0
4_____B_4_2_303_314_316_5287_0001.tif,0
1_____B_4_2_303_314_316_1288_0001.tif,1
1_____B_4_2_303_314_316_14932_0001.tif,1
4_____B_4_2_303_314_316_2561_0001.tif,0
2_____B_4_2_303_314_316_13765_0001.tif,0
1_____B_4_2_303_314_316_14662_0001.tif,1
4_____B_4_2_303_314_316_3994_0001.tif,0
1_____B_4_2_303_314_316_14372_0001.tif,1
4_____B_4_2_303_314_316_5499_0001.tif,0
4_____B_4_2_303_314_316_9209_0001.tif,0
5_____B_4_2_303_314_316_8648_0001.tif,0
2_____B_4_2_303_314_316_699_0001.tif,0
4_____B_4_2_303_314_316_2629_0001.tif,0
4_____B_4_2_303_314_316_11125_0001.tif,0
4_____B_4_2_303_314_316_5907_0001.tif,0
4_____B_4_2_303_314_316_1183_0001.tif,0
2_____B_4_2_303_314_316_2830_0001.tif,0
1_____B_4_2_303_314_316_13056_0001.tif,1
1_____B_4_2_303_314_316_12116_0001.tif,1
5_____B_4_2_303_314_316_6266_0001.tif,0
4_____B_4_2_303_314_316_10456_0001.tif,0
5_____B_4_2_303_314_316_11456_0001.tif,0
4_____B_4_2_303_314_316_8256_0001.tif,0
1_____B_4_2_303_314_316_12045_0001.tif,1
1_____B_4_2_303_314_316_4433_0001.tif,1
2_____B_4_2_303_314_316_16062_0001.tif,0
7_____B_4_2_303_314_316_15640_0001.tif,0
1_____B_4_2_303_314_316_4533_0001.tif,1
3_____B_4_2_303_314_316_14137_0001.tif,0
1_____B_4_2_303_314_316_12833_0001.tif,1
1_____B_4_2_303_314_316_2206_0001.tif,1
1_____B_4_2_303_314_316_14075_0001.tif,1
1_____B_4_2_303_314_316_172_0001.tif,1
1_____B_4_2_303_314_316_1716_0001.tif,1
4_____B_4_2_303_314_316_11159_0001.tif,0
1_____B_4_2_303_314_316_4529_0001.tif,1
4_____B_4_2_303_314_316_6497_0001.tif,0
1_____B_4_2_303_314_316_15471_0001.tif,1
1_____B_4_2_303_314_316_13519_0001.tif,1
3_____B_4_2_303_314_316_11958_0001.tif,0
1_____B_4_2_303_314_316_282_0001.tif,1
1_____B_4_2_303_314_316_1512_0001.tif,1
1_____B_4_2_303_314_316_1099_0001.tif,1
4_____B_4_2_303_314_316_8864_0001.tif,0
1_____B_4_2_303_314_316_438_0001.tif,1
5_____B_4_2_303_314_316_9040_0001.tif,0
4_____B_4_2_303_314_316_8806_0001.tif,0
1_____B_4_2_303_314_316_4530_0001.tif,1
1_____B_4_2_303_314_316_3185_0001.tif,1
1_____B_4_2_303_314_316_4131_0001.tif,1
1_____B_4_2_303_314_316_2724_0001.tif,1
1_____B_4_2_303_314_316_2106_0001.tif,1
2_____B_4_2_303_314_316_15263_0001.tif,0
5_____B_4_2_303_314_316_11696_0001.tif,0
5_____B_4_2_303_314_316_9317_0001.tif,0
4_____B_4_2_303_314_316_5880_0001.tif,0
1_____B_4_2_303_314_316_13341_0001.tif,1
1_____B_4_2_303_314_316_4673_0001.tif,1
4_____B_4_2_303_314_316_7740_0001.tif,0
4_____B_4_2_303_314_316_7775_0001.tif,0
1_____B_4_2_303_314_316_105_0001.tif,1
1_____B_4_2_303_314_316_12827_0001.tif,1
5_____B_4_2_303_314_316_5868_0001.tif,0
1_____B_4_2_303_314_316_1219_0001.tif,1
1_____B_4_2_303_314_316_14356_0001.tif,1
2_____B_4_2_303_314_316_15422_0001.tif,0
5_____B_4_2_303_314_316_5890_0001.tif,0
3_____B_4_2_303_314_316_2533_0001.tif,0
1_____B_4_2_303_314_316_618_0001.tif,1
4_____B_4_2_303_314_316_8810_0001.tif,0
4_____B_4_2_303_314_316_3830_0001.tif,0
2_____B_4_2_303_314_316_15796_0001.tif,0
4_____B_4_2_303_314_316_922_0001.tif,0
1_____B_4_2_303_314_316_14211_0001.tif,1
4_____B_4_2_303_314_316_7889_0001.tif,0
6_____B_4_2_303_314_316_8584_0001.tif,0
1_____B_4_2_303_314_316_13262_0001.tif,1
1_____B_4_2_303_314_316_2083_0001.tif,1
4_____B_4_2_303_314_316_2667_0001.tif,0
1_____B_4_2_303_314_316_13849_0001.tif,1
4_____B_4_2_303_314_316_11152_0001.tif,0
1_____B_4_2_303_314_316_1933_0001.tif,1
1_____B_4_2_303_314_316_12348_0001.tif,1
1_____B_4_2_303_314_316_12335_0001.tif,1
2_____B_4_2_303_314_316_15905_0001.tif,0
1_____B_4_2_303_314_316_1644_0001.tif,1
1_____B_4_2_303_314_316_4612_0001.tif,1
1_____B_4_2_303_314_316_12397_0001.tif,1
2_____B_4_2_303_314_316_769_0001.tif,0
4_____B_4_2_303_314_316_10778_0001.tif,0
3_____B_4_2_303_314_316_3909_0001.tif,0
1_____B_4_2_303_314_316_14035_0001.tif,1
1_____B_4_2_303_314_316_2824_0001.tif,1
1_____B_4_2_303_314_316_2253_0001.tif,1
5_____B_4_2_303_314_316_10575_0001.tif,0
1_____B_4_2_303_314_316_85_0001.tif,1
1_____B_4_2_303_314_316_2438_0001.tif,1
6_____B_4_2_303_314_316_2407_0001.tif,0
4_____B_4_2_303_314_316_10715_0001.tif,0
1_____B_4_2_303_314_316_152_0001.tif,1
2_____B_4_2_303_314_316_6234_0001.tif,0
5_____B_4_2_303_314_316_6082_0001.tif,0
5_____B_4_2_303_314_316_10986_0001.tif,0
1_____B_4_2_303_314_316_14393_0001.tif,1
1_____B_4_2_303_314_316_2088_0001.tif,1
1_____B_4_2_303_314_316_13336_0001.tif,1
4_____B_4_2_303_314_316_8561_0001.tif,0
4_____B_4_2_303_314_316_8295_0001.tif,0
1_____B_4_2_303_314_316_13028_0001.tif,1
1_____B_4_2_303_314_316_13996_0001.tif,1
1_____B_4_2_303_314_316_4576_0001.tif,1
5_____B_4_2_303_314_316_10936_0001.tif,0
1_____B_4_2_303_314_316_1632_0001.tif,1
1_____B_4_2_303_314_316_4512_0001.tif,1
4_____B_4_2_303_314_316_8797_0001.tif,0
1_____B_4_2_303_314_316_12369_0001.tif,1
1_____B_4_2_303_314_316_12989_0001.tif,1
4_____B_4_2_303_314_316_11014_0001.tif,0
1_____B_4_2_303_314_316_4691_0001.tif,1
2_____B_4_2_303_314_316_11709_0001.tif,0
1_____B_4_2_303_314_316_1082_0001.tif,1
5_____B_4_2_303_314_316_6451_0001.tif,0
1_____B_4_2_303_314_316_2446_0001.tif,1
1_____B_4_2_303_314_316_1602_0001.tif,1
1_____B_4_2_303_314_316_12996_0001.tif,1
1_____B_4_2_303_314_316_12374_0001.tif,1
1_____B_4_2_303_314_316_14361_0001.tif,1
1_____B_4_2_303_314_316_4360_0001.tif,1
2_____B_4_2_303_314_316_16086_0001.tif,0
5_____B_4_2_303_314_316_11828_0001.tif,0
2_____B_4_2_303_314_316_14966_0001.tif,0
2_____B_4_2_303_314_316_14812_0001.tif,0
1_____B_4_2_303_314_316_4307_0001.tif,1
4_____B_4_2_303_314_316_11225_0001.tif,0
1_____B_4_2_303_314_316_14130_0001.tif,1
1_____B_4_2_303_314_316_4695_0001.tif,1
4_____B_4_2_303_314_316_2443_0001.tif,0
4_____B_4_2_303_314_316_2984_0001.tif,0
3_____B_4_2_303_314_316_2668_0001.tif,0
5_____B_4_2_303_314_316_6563_0001.tif,0
5_____B_4_2_303_314_316_7982_0001.tif,0
